idx,game_id,text,risk_level,riskType,description,pred_label,pred_riskLevel,PASS_prob,REJECT_prob
3040,193,睡觉去了，与子,PASS,0,正常,0.0,PASS,0.9995313882827759,0.0004686583124566823
3041,193,分明是1打1 和2打3,PASS,0,正常,1.0,REJECT,0.467711865901947,0.532288134098053
3042,193,没事买本少儿读物，带注音的那种看看,PASS,0,正常,0.0,PASS,0.9802615642547607,0.019738486036658287
3043,193,还反问，你这文字还加上了语音功能了吗,PASS,0,正常,0.0,PASS,0.9926188588142395,0.007381174713373184
3044,193,這幾天打了一億多糧@@,PASS,0,正常,0.0,PASS,0.9316560626029968,0.06834389269351959
3045,193,顽童 不能 用了 谁能 告诉我为什么,PASS,0,正常,0.0,PASS,0.9747841358184814,0.025215886533260345
3046,193,88、,PASS,0,正常,0.0,PASS,0.910426914691925,0.08957303315401077
3047,193,能简单相加吗,PASS,0,正常,0.0,PASS,0.9758589267730713,0.024141067638993263
3048,193,端氏 的赶紧做 做完出来 ,PASS,0,正常,0.0,PASS,0.9942638278007507,0.0057361009530723095
3049,193,皇帝出了要杀牛摆酒,PASS,0,正常,0.0,PASS,0.9974702596664429,0.0025297438260167837
3050,193,还可以买那种用笔点点可以发音的，那个有语音功能,PASS,0,正常,0.0,PASS,0.9976892471313477,0.002310808515176177
3051,193,能體會...,PASS,0,正常,0.0,PASS,0.9783207178115845,0.02167927846312523
3052,193,少儿读物好，什么富家啊，又问题啊，还是要学的,PASS,0,正常,0.0,PASS,0.9961691498756409,0.0038308838848024607
3053,193,你是不是用的语音打字，文字自带反问语气,PASS,0,正常,0.0,PASS,0.9920284152030945,0.0079715671017766
3054,193,利剑给你笑死,PASS,0,正常,0.0,PASS,0.9997467398643494,0.00025326525792479515
3055,193,明天我把殘兵的孫權弄好 看能有多強,PASS,0,正常,0.0,PASS,0.995029866695404,0.004970107693225145
3056,193,你来杀吧，他们脱光了等你,REJECT,200,色情：色情：色情,0.0,PASS,0.9997302889823914,0.0002697068848647177
3057,193,免单的珍惜技能没珍惜，有点悲剧，搞的现在只有搞富甲的时候升英雄志,PASS,0,正常,0.0,PASS,0.9958760142326355,0.00412405701354146
3058,193,再來比較比較 ,PASS,0,正常,0.0,PASS,0.9915613532066345,0.00843866914510727
3059,193,遇到这种没文化的脑残我应该怎么办？,PASS,0,正常,0.0,PASS,0.9994039535522461,0.0005959923728369176
3060,193,屁王早红了，三水还是干登眼,PASS,0,正常,0.0,PASS,0.9999653100967407,3.4738484828267246e-05
3061,193,賓利有辦法調嗎?,PASS,0,正常,0.0,PASS,0.9997500777244568,0.0002499726542737335
3062,193,你这又没意思了，怎么三句就喷粪,PASS,0,正常,0.0,PASS,0.996364414691925,0.0036355701740831137
3063,193,游戏又不是一天两天的事情,PASS,0,正常,0.0,PASS,0.9943939447402954,0.005606029182672501
3064,193,照样笑,PASS,0,正常,0.0,PASS,0.9973347187042236,0.0026653402019292116
3065,193,三水要整体实力,PASS,0,正常,0.0,PASS,0.9997296929359436,0.0002702595083974302
3066,193,好好说话不会吗,PASS,0,正常,0.0,PASS,0.9995638728141785,0.00043606097460724413
3067,193,你也算人吗,PASS,0,正常,0.0,PASS,0.9994804263114929,0.0005195559351705015
3068,193,我原先弄富甲的动力  是宝石和白虎币 ,PASS,0,正常,0.0,PASS,0.9682088494300842,0.03179112821817398
3069,193,調 是?,PASS,0,正常,0.0,PASS,0.9982501864433289,0.001749794464558363
3070,193,剩30遺忘,PASS,0,正常,0.0,PASS,0.9410808086395264,0.05891916900873184
3071,193,现在只有珍惜技能了 ,PASS,0,正常,0.0,PASS,0.9964514970779419,0.0035484805703163147
3072,193,屁谷单打酒神也没占便宜,PASS,0,正常,0.0,PASS,0.9994454979896545,0.0005544772720895708
3073,193,文盲,PASS,0,正常,0.0,PASS,0.9911818504333496,0.008818157948553562
3074,193,叫人家不要进内城去笑死我了,PASS,0,正常,0.0,PASS,0.9971377849578857,0.002862178720533848
3075,193,我仙池都有選遺忘,PASS,0,正常,0.0,PASS,0.9837395548820496,0.01626044325530529
3076,193,宜诸,PASS,0,正常,0.0,PASS,0.9949918389320374,0.005008178763091564
3077,193,"""我沒看戰報,但不知強不強""",PASS,0,正常,0.0,PASS,0.9963059425354004,0.0036941200960427523
3078,193,屁 3股的皇帝红了，以为可以霸服，强果掉关了,PASS,0,正常,0.0,PASS,0.9554869532585144,0.04451300948858261
3079,193,孤单哥哥，别去自深那边了，我在那边刷军团任务,PASS,0,正常,0.0,PASS,0.9986609220504761,0.0013390674721449614
3080,193,跟那种哈比废啥话，无聊兄,PASS,0,正常,0.0,PASS,0.9994378685951233,0.0005621472955681384
3081,193,虞姬走慢了……,PASS,0,正常,0.0,PASS,0.9999237060546875,7.631009793840349e-05
3082,193,别去阻挡我刷军团任务,PASS,0,正常,0.0,PASS,0.9991559982299805,0.0008440132951363921
3083,193,他可以打傷殘兵的華陀 一伴的兵,PASS,0,正常,0.0,PASS,0.9757435917854309,0.024256447330117226
3084,193,骂人就没意思了,PASS,0,正常,0.0,PASS,0.9987809062004089,0.0012191503774374723
3085,193,明天12点，来比断路,PASS,0,正常,0.0,PASS,0.9969101548194885,0.0030898419208824635
3086,193,看天行都派他出來 還有小赫根天狼他們都有 ,PASS,0,正常,0.0,PASS,0.9962913990020752,0.0037086443044245243
3087,193,應該有實力,PASS,0,正常,0.0,PASS,0.9961024522781372,0.003897585906088352
3088,193,你不胡搅蛮缠我不骂你,REJECT,900,黑名单：黑名单：黑名单,0.0,PASS,0.999066174030304,0.0009338813251815736
3089,193,臀王皇帝红了，没有吃全牛宴吗,PASS,0,正常,0.0,PASS,0.9990647435188293,0.0009352315682917833
3090,193,臭虫还出高级兵啦、？,PASS,0,正常,0.0,PASS,0.9999336004257202,6.645219400525093e-05
3091,193,可以啊，来呗】、,PASS,0,正常,0.0,PASS,0.9942923784255981,0.005707676988095045
3092,193,孙权一堆堆的，黄帝有毛的用？,PASS,0,正常,0.0,PASS,0.9990731477737427,0.0009268425637856126
3093,193,骂了么？骂了截图举报啊,PASS,0,正常,0.0,PASS,0.999648928642273,0.000351014023181051
3094,193,他吃不到啊，太远了,PASS,0,正常,0.0,PASS,0.9998544454574585,0.00014547961472999305
3095,193,吴国的兄弟先别打寿春,PASS,0,正常,0.0,PASS,0.9978713989257812,0.0021285847760736942
3096,193,我们吃素,PASS,0,正常,0.0,PASS,0.9996470212936401,0.0003530132817104459
3097,193,韩国涨蛋没；能上天了；哈哈,PASS,0,正常,0.0,PASS,0.9985744953155518,0.0014255375135689974
3098,193,现在宝石8级一套   7级一套 六级至少2套,PASS,0,正常,1.0,REJECT,0.0846569836139679,0.9153430461883545
3099,193,举报就算了，我们原谅他，多大点事,PASS,0,正常,0.0,PASS,0.9991902709007263,0.0008097798563539982
3100,193,给我留个路,PASS,0,正常,0.0,PASS,0.9992842078208923,0.0007158481748774648
3101,193,天父說明有,PASS,0,正常,0.0,PASS,0.9983127117156982,0.0016872927080839872
3102,193,孤单哥哥，听见了没？,PASS,0,正常,0.0,PASS,0.9993440508842468,0.0006559551111422479
3103,193,养生还美颜,PASS,0,正常,0.0,PASS,0.9992260932922363,0.000773949665017426
3104,193,快去举报，你这个脑残,PASS,0,正常,0.0,PASS,0.9995778203010559,0.00042223368654958904
3105,193,留意楚國招兵...特別是春天戰功歸0..春天楚國沒放招兵...夏天放招兵機率很大打招兵比較輕鬆,PASS,0,正常,0.0,PASS,0.9843617677688599,0.01563817821443081
3106,193,但我覺得借劍很爛 ,PASS,0,正常,0.0,PASS,0.9956824779510498,0.004317549057304859
3107,193,"""剩40分,你先領""",PASS,0,正常,0.0,PASS,0.9742907285690308,0.025709304958581924
3108,193,大林城  扯一下,PASS,0,正常,0.0,PASS,0.5029765963554382,0.49702343344688416
3109,193,牛边全留给风云吃,PASS,0,正常,0.0,PASS,0.9999548196792603,4.5206576032796875e-05
3110,193,我也得先下,PASS,0,正常,0.0,PASS,0.999308705329895,0.000691251247189939
3111,193,还知道加“们”啊，除了你还有谁？,PASS,0,正常,0.0,PASS,0.9940862655639648,0.005913774017244577
3112,193,先晚安,PASS,0,正常,0.0,PASS,0.9997182488441467,0.0002817884087562561
3113,193,你们就一颗河边艹。吃什么素,PASS,0,正常,0.0,PASS,0.9947457313537598,0.00525424350053072
3114,193,好 ,PASS,0,正常,0.0,PASS,0.8032622337341309,0.19673775136470795
3115,193,晚安喔 ,PASS,0,正常,0.0,PASS,0.9916092753410339,0.008390731178224087
3116,193,8级一套挺牛了,PASS,0,正常,0.0,PASS,0.9978048205375671,0.002195170382037759
3117,193,亮个相，开开眼,PASS,0,正常,0.0,PASS,0.9995600581169128,0.0004399406025186181
3118,193,还有你啊， 他都骂你脑残了,PASS,0,正常,0.0,PASS,0.999503493309021,0.000496447435580194
3119,193,你看你，字都打不好,PASS,0,正常,0.0,PASS,0.9986720085144043,0.0013280002167448401
3120,193,端氏让下哦，我们做下民情,PASS,0,正常,0.0,PASS,0.9994576573371887,0.0005422929534688592
3121,193,还能好好聊天不,PASS,0,正常,0.0,PASS,0.9998117089271545,0.00018826928862836212
3122,193,说他小学没毕业算是夸他了，看来连小班都没上过,PASS,0,正常,0.0,PASS,0.999559223651886,0.0004407831293065101
3123,193,给游猪屏蔽打不出啊,PASS,0,正常,0.0,PASS,0.9975844621658325,0.0024155292194336653
3124,193,我看你这小学毕了业的素质也不是很高啊,PASS,0,正常,0.0,PASS,0.9983534812927246,0.001646534656174481
3125,193,你不是能上天吗,PASS,0,正常,0.0,PASS,0.9999196529388428,8.034901111386716e-05
3126,193,宝石  尤其是属性宝石太难弄了 ,PASS,0,正常,0.0,PASS,0.9813317060470581,0.01866833120584488
3127,193,没看懂,PASS,0,正常,0.0,PASS,0.9841955900192261,0.015804441645741463
3128,193,能上天的是仙人,PASS,0,正常,0.0,PASS,0.9996482133865356,0.00035181205021217465
3129,193,那你顺着网眼打珍何啊,PASS,0,正常,0.0,PASS,0.9986995458602905,0.0013004147913306952
3130,193,油用多了，滑下来了,PASS,0,正常,0.0,PASS,0.999620795249939,0.0003791848139371723
3131,193,天上有神鞭,PASS,0,正常,0.0,PASS,0.9959828853607178,0.004017151892185211
3132,193,帮忙打个箱子,PASS,0,正常,0.0,PASS,0.9994865655899048,0.0005134274833835661
3133,193,别打珍何了，打我吧，,PASS,0,正常,0.0,PASS,0.9983140230178833,0.001685941475443542
3134,193,孤单哥哥，你能不能听点话,PASS,0,正常,0.0,PASS,0.9995092153549194,0.0004907752736471593
3135,193,我又没生气，从头到尾是他在气急败坏的喷,PASS,0,正常,0.0,PASS,0.9991942048072815,0.0008057648665271699
3136,193,仙人在齐,PASS,0,正常,0.0,PASS,0.9903826117515564,0.009617350995540619
3137,193,吃些更能吹,PASS,0,正常,0.0,PASS,0.9990707039833069,0.0009293482289649546
3138,193,再不听，我要骂人了,PASS,0,正常,0.0,PASS,0.9994673132896423,0.0005326835089363158
3139,193,是么，为什么我们看到的不一样？,PASS,0,正常,0.0,PASS,0.9966652989387512,0.0033346316777169704
3140,193,国家任务：攻占永昌。明天我想打永昌。作为补偿，你们也打汉中回收金子吧。你们永昌的驻军明天先撤到泸水好,REJECT,100,涉政：国家机构：军队,0.0,PASS,0.9951089024543762,0.0048910933546721935
3141,193,没用文化也有好处，可以装糊涂，,PASS,0,正常,0.0,PASS,0.9987637996673584,0.001236195326782763
3142,193,国家任务：攻占永昌,REJECT,100,涉政：涉政：涉政,0.0,PASS,0.9993754029273987,0.0006246530683711171
3143,193,依我看秦赵明天打不起来，也就个人打打嘴关司,PASS,0,正常,0.0,PASS,0.9881893396377563,0.011810654774308205
3144,193,我每次打草人王草上談兵都準時早上5點打 打完左下可領銀兩,PASS,0,正常,0.0,PASS,0.9807055592536926,0.019294457510113716
3145,193,给个建议哈，现在估计好多都睡觉去了，你们要开国策，打起来还费力。不如明天中午打。,PASS,0,正常,0.0,PASS,0.9979640245437622,0.002035957993939519
3146,193,国家任务,REJECT,100,涉政：涉政：涉政,0.0,PASS,0.9990637898445129,0.0009362819255329669
3147,193,下了88,PASS,0,正常,0.0,PASS,0.9322679042816162,0.06773216277360916
3148,193,自己的管城都不敢打,PASS,0,正常,0.0,PASS,0.9999549388885498,4.500157228903845e-05
3149,193,謝謝,PASS,0,正常,0.0,PASS,0.9837062358856201,0.016293754801154137
3150,193,大家都歇歇吧,PASS,0,正常,0.0,PASS,0.993970513343811,0.006029454059898853
3151,193,有个打永昌的任务,PASS,0,正常,0.0,PASS,0.9998840093612671,0.00011598335549933836
3152,193,那里不敢打...,PASS,0,正常,0.0,PASS,0.9981433153152466,0.001856680610217154
3153,193,今天晚上你们可以秦国有小号的把寺庙刷满，明天还能多搞点黄金,REJECT,900,黑名单：黑名单：黑名单,0.0,PASS,0.9968029260635376,0.0031970234122127295
3154,193,这话说的,PASS,0,正常,0.0,PASS,0.9982469081878662,0.001753061544150114
3155,193,这也没打啊。就是切磋,PASS,0,正常,0.0,PASS,0.9996077418327332,0.0003923255717381835
3156,193,青龙卫，挂完没的？,PASS,0,正常,0.0,PASS,0.9972291588783264,0.0027708099223673344
3157,193,要是我造自己屏蔽自己了,PASS,0,正常,0.0,PASS,0.9994300007820129,0.0005699216853827238
3158,193,今天你们秦国小号把寺庙刷满,PASS,0,正常,0.0,PASS,0.9780750274658203,0.021924959495663643
3159,193,明天你们的驻军先撤到泸水,PASS,0,正常,0.0,PASS,0.998307466506958,0.001692573307082057
3160,193,开阳南,PASS,0,正常,0.0,PASS,0.9988075494766235,0.0011924048885703087
3161,193,交流交流，,PASS,0,正常,0.0,PASS,0.9560560584068298,0.043943945318460464
3162,193,不是不敢打。是在下套抓王八,PASS,0,正常,0.0,PASS,0.9976533055305481,0.002346764551475644
3163,193,累 稅繳去,PASS,0,正常,0.0,PASS,0.9669777154922485,0.03302233666181564
3164,193,高战速度来几个开阳南,PASS,0,正常,0.0,PASS,0.9997346997261047,0.0002652912517078221
3165,193,明天能多拿不少黄  金,PASS,0,正常,0.0,PASS,0.9694743752479553,0.030525604262948036
3166,193,群雄,PASS,0,正常,0.0,PASS,0.985150158405304,0.014849873259663582
3167,193,我打下永昌就撤,PASS,0,正常,0.0,PASS,0.9999094009399414,9.05671768123284e-05
3168,193,这脸得多大啊,PASS,0,正常,0.0,PASS,0.9999494552612305,5.055882502347231e-05
3169,193,"""你懂个P,什么自己叫管城不赶打""",PASS,0,正常,0.0,PASS,0.9992467164993286,0.0007532676681876183
3170,193,任務要是刷了我在線沒刪就是沒在，直接上我號刪就行,PASS,0,正常,0.0,PASS,0.9906002283096313,0.009399776346981525
3171,193,他们那个叫拖管,PASS,0,正常,0.0,PASS,0.99814772605896,0.0018522621830925345
3172,193,0点是不是就不能打了,PASS,0,正常,0.0,PASS,0.9999383687973022,6.165989907458425e-05
3173,193,就是交流的太深入了，交流到赵关城了,PASS,0,正常,0.0,PASS,0.999138593673706,0.0008613460813648999
3174,193,是沟通,PASS,0,正常,0.0,PASS,0.9995823502540588,0.00041763688204810023
3175,193,不是先赶你们出去先吗,PASS,0,正常,0.0,PASS,0.9995185136795044,0.00048152878298424184
3176,193,交保护费的,PASS,0,正常,0.0,PASS,0.9964119791984558,0.003588033840060234
3177,193,跟你们说过，别打有活人的城，就是不听,PASS,0,正常,0.0,PASS,0.999808132648468,0.00019193098705727607
3178,193,作为回报，你们也打汉中回收点金子。好不好？,PASS,0,正常,0.0,PASS,0.9993312358856201,0.0006687864661216736
3179,193,贡品，挂又下了。大圣,PASS,0,正常,0.0,PASS,0.997620165348053,0.002379866549745202
3180,193,每天都杀你们3000多队,PASS,0,正常,0.0,PASS,0.9131144285202026,0.08688559383153915
3181,193,回来了？,PASS,0,正常,0.0,PASS,0.998267650604248,0.0017323350766673684
3182,193,亮哥,PASS,0,正常,0.0,PASS,0.9945253133773804,0.005474739708006382
3183,193,嗯,PASS,0,正常,0.0,PASS,0.9910753965377808,0.008924570865929127
3184,193,再来,PASS,0,正常,0.0,PASS,0.9888958930969238,0.011104118078947067
3185,193,不是太卡单挑能快点杀更多,PASS,0,正常,0.0,PASS,0.9998538494110107,0.00014615229156333953
3186,193,我特别不理解得是你们成天喊杀了多少队，宁缺战损多少，有啥意义,PASS,0,正常,0.0,PASS,0.9981275200843811,0.0018724700203165412
3187,193,約5點5分回去看 可再打一次 銀兩也可再領一次,PASS,0,正常,0.0,PASS,0.8308694362640381,0.1691305935382843
3188,193,我孙权在散关，你们也打,PASS,0,正常,0.0,PASS,0.9977878332138062,0.0022120943758636713
3189,193,好了,PASS,0,正常,0.0,PASS,0.9897482991218567,0.010251697152853012
3190,193,没啥意义啊,PASS,0,正常,0.0,PASS,0.9998853206634521,0.00011464035196695477
3191,193,就是秦国齐国老上那么多号卡死了,PASS,0,正常,0.0,PASS,0.9971461892127991,0.0028537956532090902
3192,193,这个就是意淫,REJECT,200,色情：色情：色情,0.0,PASS,0.9994720816612244,0.0005279411561787128
3193,193,这个就是意银,PASS,0,正常,0.0,PASS,0.9996582269668579,0.0003418264677748084
3194,193,为什么没意义,PASS,0,正常,0.0,PASS,0.9985713958740234,0.0014286171644926071
3195,193,打架不是看战损吗,PASS,0,正常,0.0,PASS,0.9945083260536194,0.005491722375154495
3196,193,那你们守着关城又不不敢进来更没有意义啊,PASS,0,正常,0.0,PASS,0.9994316697120667,0.0005682917544618249
3197,193,那你上这个号,PASS,0,正常,0.0,PASS,0.9980149269104004,0.0019850677344948053
3198,193,消耗就是国力,PASS,0,正常,0.0,PASS,0.9998095631599426,0.00019041965424548835
3199,193,超時就沒,PASS,0,正常,0.0,PASS,0.9982913136482239,0.0017086317529901862
3200,193,腥手都把将扔关城去，好刷他们的灰,PASS,0,正常,0.0,PASS,0.995323121547699,0.004676838871091604
3201,193,你们在搞笑吗,PASS,0,正常,0.0,PASS,0.9994106292724609,0.000589356233831495
3202,193,别什么齐国齐国的，我国打魏国都没人,PASS,0,正常,0.0,PASS,0.9986059069633484,0.001394109451211989
3203,193,成天对比数字累不累,PASS,0,正常,0.0,PASS,0.9983839988708496,0.0016160620143637061
3204,193,刚好我上去充点钱,PASS,0,正常,0.0,PASS,0.9998095631599426,0.00019049558613914996
3205,193,端氏  的出来,PASS,0,正常,0.0,PASS,0.9724656343460083,0.027534393593668938
3206,193,你们继续围楚国啊,PASS,0,正常,0.0,PASS,0.9969070553779602,0.003092911560088396
3207,193,一眼看出来累什么...,PASS,0,正常,0.0,PASS,0.9954759478569031,0.004524055402725935
3208,193,我们都懒得统计青菜战损，没那么无聊得时间,PASS,0,正常,0.0,PASS,0.999762237071991,0.00023772659187670797
3209,193,围到关服,PASS,0,正常,0.0,PASS,0.985039234161377,0.014960810542106628
3210,193,1,PASS,0,正常,1.0,REJECT,0.35158392786979675,0.6484160423278809
3211,193,"""卡死关秦齐P事，你们找GM,骂游猪去""",PASS,0,正常,0.0,PASS,0.9050779342651367,0.09492204338312149
3212,193,我下了,PASS,0,正常,0.0,PASS,0.9974662065505981,0.0025337389670312405
3213,193,2,PASS,0,正常,0.0,PASS,0.9409061074256897,0.05909387022256851
3214,193,3,PASS,0,正常,0.0,PASS,0.9175797700881958,0.08242020010948181
3215,193,你是小虫。说了不算,PASS,0,正常,0.0,PASS,0.9997841715812683,0.00021579134045168757
3216,193,上两个号都不行,PASS,0,正常,0.0,PASS,0.9915394186973572,0.00846062321215868
3217,193,这不是 魏国 把 齐国给耗没人了。。。战损就是这个意义,PASS,0,正常,0.0,PASS,0.9495474696159363,0.0504525825381279
3218,193,你们号上太多了,PASS,0,正常,0.0,PASS,0.9978315234184265,0.0021685257088392973
3219,193,孤单哥哥，能听进去人话否？,PASS,0,正常,0.0,PASS,0.9983420372009277,0.0016579206567257643
3220,193,叫你们扛把子，找游猪，多开几台服务器,PASS,0,正常,0.0,PASS,0.9976016879081726,0.002398325130343437
3221,193,才发现今晚快乐源泉状元和榜眼都不在……。,PASS,0,正常,0.0,PASS,0.9984557628631592,0.0015442314324900508
3222,193,给你们专用,PASS,0,正常,0.0,PASS,0.9987622499465942,0.001237788237631321
3223,193,你在一样的,PASS,0,正常,0.0,PASS,0.9935173988342285,0.006482585333287716
3224,193,后面冲刺,PASS,0,正常,0.0,PASS,0.9965904951095581,0.003409556346014142
3225,193,是你那破电脑太差了，2号都上不了,PASS,0,正常,0.0,PASS,0.9995906949043274,0.0004093695606570691
3226,193,富甲榜,PASS,0,正常,0.0,PASS,0.9821131825447083,0.017886804416775703
3227,193,1万战力也开,PASS,0,正常,0.0,PASS,0.998766303062439,0.0012336898362264037
3228,193,魏国已经充了那么多钱。你们的目标应该已经达到1半啦,PASS,0,正常,0.0,PASS,0.995543897151947,0.004456127993762493
3229,193,开你妹,PASS,0,正常,0.0,PASS,0.9974971413612366,0.0025028344243764877
3230,193,开阳南速度支援,PASS,0,正常,0.0,PASS,0.999362051486969,0.0006380122504197061
3231,193,傳120金,PASS,0,正常,0.0,PASS,0.9213945269584656,0.07860541343688965
3232,193,急了,PASS,0,正常,0.0,PASS,0.9961513876914978,0.0038485403638333082
3233,193,开拟马币，呵呵,PASS,0,正常,0.0,PASS,0.9992333650588989,0.000766632379963994
3234,193,急啥,PASS,0,正常,0.0,PASS,0.9996466636657715,0.00035337440203875303
3235,193,小臂崽子急啥,PASS,0,正常,0.0,PASS,0.9999672174453735,3.282837860751897e-05
3236,193,我电脑挂机十开，打架5开，还是几年前的电脑,PASS,0,正常,0.0,PASS,0.9967382550239563,0.0032617878168821335
3237,193,我挂了100多个号,PASS,0,正常,0.0,PASS,0.8131075501441956,0.18689239025115967
3238,193,艹。来个神经病,REJECT,900,黑名单：黑名单：黑名单,0.0,PASS,0.9998112320899963,0.00018875316891353577
3239,193,目标500个号,PASS,0,正常,0.0,PASS,0.8390082716941833,0.16099175810813904
3240,193,魏国 再 充 充 再把 秦 国 给 耗 没人 算球,PASS,0,正常,0.0,PASS,0.8238431811332703,0.17615675926208496
3241,193,韩国不是能找外援吗,PASS,0,正常,0.0,PASS,0.9997066855430603,0.0002932316274382174
3242,193,居然是亮……。,PASS,0,正常,0.0,PASS,0.9988676309585571,0.0011324358638375998
3243,193,艹来个神经1病,PASS,0,正常,0.0,PASS,0.9963410496711731,0.003658883273601532
3244,193,这游戏就是给浪仔那些玩坏了,PASS,0,正常,0.0,PASS,0.9998013377189636,0.0001987000141525641
3245,193,坏拟马币，呵呵,PASS,0,正常,0.0,PASS,0.9991893172264099,0.0008107110043056309
3246,193,4,PASS,0,正常,0.0,PASS,0.8193046450614929,0.1806953102350235
3247,193,嗯，就按你得意思，青菜一红，我们也要耗没人了，厉害,PASS,0,正常,0.0,PASS,0.9977845549583435,0.002215498825535178
3248,193,5,PASS,0,正常,0.0,PASS,0.8148847818374634,0.1851152777671814
3249,193,所以说，上不了多号不要怪别人,PASS,0,正常,0.0,PASS,0.9992340803146362,0.000765907287131995
3250,193,都说了不充钱不让登录就完事，来啊,PASS,0,正常,0.0,PASS,0.9993767142295837,0.0006232561427168548
3251,193,6,PASS,0,正常,0.0,PASS,0.8082494735717773,0.19175051152706146
3252,193,准备跑路,PASS,0,正常,0.0,PASS,0.9995216131210327,0.0004784173797816038
3253,193,主要是地下城该刷的刷完了  才上来玩玩这个得,PASS,0,正常,0.0,PASS,0.9858683347702026,0.014131692238152027
3254,193,7,PASS,0,正常,0.0,PASS,0.7420138716697693,0.25798606872558594
3255,193,8,PASS,0,正常,0.0,PASS,0.8292475938796997,0.1707524061203003
3256,193,开阳南速度来人,PASS,0,正常,0.0,PASS,0.9984548091888428,0.001545190461911261
3257,193,我在就是看。一开腔状元就要举报，榜眼就拉黑,PASS,0,正常,0.0,PASS,0.9842169284820557,0.015783049166202545
3258,193,别跑啊,PASS,0,正常,0.0,PASS,0.9996283054351807,0.0003716994251590222
3259,193,9,PASS,0,正常,0.0,PASS,0.9266744256019592,0.07332562655210495
3260,193,耗到牛牛猛充就算完事,PASS,0,正常,0.0,PASS,0.9995300769805908,0.00046996239689178765
3261,193,10,PASS,0,正常,0.0,PASS,0.8395323157310486,0.16046766936779022
3262,193,33,PASS,0,正常,0.0,PASS,0.8735727071762085,0.12642726302146912
3263,193,如履薄冰如履薄冰啊,PASS,0,正常,0.0,PASS,0.9963245987892151,0.003675404703244567
3264,193,庐陵还是不是老齐国那个啊,PASS,0,正常,0.0,PASS,0.9992595314979553,0.0007405105861835182
3265,193,现在这游戏才玩到兴头,PASS,0,正常,0.0,PASS,0.9996997117996216,0.0003002846206072718
3266,193,啥比才充钱，呵呵,PASS,0,正常,0.0,PASS,0.9999396800994873,6.033522367943078e-05
3267,193,22,PASS,0,正常,0.0,PASS,0.9426961541175842,0.057303864508867264
3268,193,猛冲估计不会，这游戏没几个人猛冲了,PASS,0,正常,0.0,PASS,0.9996622800827026,0.0003376863314770162
3269,193,四合的时候,PASS,0,正常,0.0,PASS,0.9991568326950073,0.0008431313908658922
3270,193,不搭理他们,PASS,0,正常,0.0,PASS,0.998829185962677,0.001170871313661337
3271,193,我都弃坑2年了,PASS,0,正常,0.0,PASS,0.9499751329421997,0.0500248521566391
3272,193,11,PASS,0,正常,1.0,REJECT,0.4296066462993622,0.5703933835029602
3273,193,12,PASS,0,正常,0.0,PASS,0.9261000752449036,0.07389990240335464
3274,193,13,PASS,0,正常,0.0,PASS,0.6589207649230957,0.3410792052745819
3275,193,幸会，少帅朋友，还是本人,PASS,0,正常,0.0,PASS,0.999659538269043,0.00034044586936943233
3276,193,谢谢,PASS,0,正常,0.0,PASS,0.99072265625,0.009277396835386753
3277,193,0,PASS,0,正常,0.0,PASS,0.7278546094894409,0.2721453905105591
3278,193,三国最强王者弃坑了就回来玩这游戏,PASS,0,正常,0.0,PASS,0.988838791847229,0.011161240749061108
3279,193,14,PASS,0,正常,0.0,PASS,0.836416482925415,0.16358359158039093
3280,193,坚持到现在都不容易,PASS,0,正常,0.0,PASS,0.9997019171714783,0.0002980408607982099
3281,193,少帅是小八在上吧,PASS,0,正常,0.0,PASS,0.9979891777038574,0.0020108195021748543
3282,193,其实 也都 是 耗 富甲 和咱们 没什么事 ,PASS,0,正常,0.0,PASS,0.8831219673156738,0.11687801033258438
3283,193,15,PASS,0,正常,0.0,PASS,0.5862170457839966,0.4137829840183258
3284,193,16,PASS,0,正常,0.0,PASS,0.8416301608085632,0.158369779586792
3285,193,也是有的,PASS,0,正常,0.0,PASS,0.9967479705810547,0.003252069465816021
3286,193,现在吴国的兄弟打吧,PASS,0,正常,0.0,PASS,0.9990410208702087,0.0009589914698153734
3287,193,17,PASS,0,正常,0.0,PASS,0.5869153141975403,0.41308465600013733
3288,193,寿春,PASS,0,正常,0.0,PASS,0.979404091835022,0.020595913752913475
3289,193,18,PASS,0,正常,0.0,PASS,0.6222337484359741,0.3777662217617035
3290,193,君复成了新的快乐源泉,PASS,0,正常,0.0,PASS,0.990698516368866,0.009301426820456982
3291,193,19,PASS,0,正常,0.0,PASS,0.8188616037368774,0.18113842606544495
3292,193,在地下城冲钱冲得太多了所以现在玩游戏不怎么想冲钱了,PASS,0,正常,0.0,PASS,0.9953275918960571,0.00467244628816843
3293,193,20,PASS,0,正常,0.0,PASS,0.9637764692306519,0.03622350096702576
3294,193,占城也需要中战,PASS,0,正常,0.0,PASS,0.9985997080802917,0.0014003408141434193
3295,193,打架靠富甲,PASS,0,正常,0.0,PASS,0.9915334582328796,0.008466544561088085
3296,193,打发时间而已，工作赚钱第一,PASS,0,正常,0.0,PASS,0.98965984582901,0.010340197943150997
3297,193,问题是楚现在没有富甲，要逼一下他们充充,PASS,0,正常,0.0,PASS,0.9717474579811096,0.028252530843019485
3298,193,现在吴国的兄弟打寿春吧,PASS,0,正常,0.0,PASS,0.9966678023338318,0.0033321811351925135
